region,subj,item,rpdur,tgdur,totfixdur,gbck,gdur,rr,rrdur,quan_cond,typic_cond,interf_cond,subj_cond,obj_cond,cond,quants,typic,interf
8,37,9,1074,616,1304,1,260,1,1044,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,37,18,214,214,1030,2,214,1,816,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,37,16,1402,1010,1534,1,272,1,1262,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,37,12,306,306,666,2,306,1,360,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,37,6,1712,1140,1140,1,346,1,794,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,37,19,2206,1170,1170,1,572,1,598,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,37,2,204,204,1244,2,204,1,1040,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,37,28,332,332,690,2,332,1,358,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,37,30,576,576,728,2,576,1,152,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,37,7,528,364,1034,1,182,1,852,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,37,17,512,248,248,1,160,1,88,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,37,10,1116,1116,1116,2,1116,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,37,22,316,316,316,2,316,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,37,5,1740,814,814,1,370,1,444,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,37,26,314,314,800,2,314,1,486,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,37,4,1584,1132,1132,1,194,1,938,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,37,32,402,402,402,2,402,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,37,21,168,168,1134,2,168,1,966,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,37,3,452,396,396,1,396,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,37,11,1060,430,556,1,430,1,126,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,37,29,1198,582,582,1,256,1,326,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,51,18,494,494,1530,2,494,1,1036,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,51,17,620,620,1294,2,620,1,674,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,51,25,982,700,700,1,462,1,238,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,51,2,584,584,584,2,584,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,51,31,214,214,256,2,214,1,42,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,51,23,254,254,946,2,254,1,692,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,51,19,712,712,1462,2,712,1,750,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,51,1,1200,1200,1434,2,1200,1,234,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,51,16,740,740,1238,2,740,1,498,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,51,29,326,326,556,2,326,1,230,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,51,13,294,294,1554,2,294,1,1260,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,51,26,588,588,588,2,588,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,51,21,646,646,646,2,646,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,51,3,354,354,964,2,354,1,610,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,51,15,638,638,1092,2,638,1,454,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,51,28,1446,846,1136,1,152,1,984,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,51,10,714,714,878,2,714,1,164,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,51,7,594,370,1388,1,178,1,1210,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,51,8,930,430,430,1,194,1,236,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,51,30,588,588,1128,2,588,1,540,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,51,20,302,302,448,2,302,1,146,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,51,6,638,638,902,2,638,1,264,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,51,12,232,232,728,2,232,1,496,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,51,5,864,734,1344,1,600,1,744,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,51,9,784,784,966,2,784,1,182,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,51,11,688,688,1214,2,688,1,526,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,51,32,1412,1412,1670,2,1412,1,258,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,51,27,2600,678,678,1,534,1,144,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,51,4,648,648,648,2,648,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,51,22,226,226,226,2,226,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,14,22,148,148,148,2,148,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,14,10,420,420,1040,2,420,1,620,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,14,26,406,406,574,2,406,1,168,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,14,2,200,200,698,2,200,1,498,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,14,25,1652,284,540,1,106,1,434,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,14,21,170,170,764,2,170,1,594,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,14,9,2382,1798,1798,1,686,1,1112,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,14,16,2444,1886,1886,1,1342,1,544,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,14,6,1754,1040,1040,1,238,1,802,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,14,3,188,188,1000,2,188,1,812,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,14,5,1548,1224,1224,1,298,1,926,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,14,13,358,358,358,2,358,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,14,20,426,426,676,2,426,1,250,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,14,18,440,440,868,2,440,1,428,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,14,30,778,778,778,2,778,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,14,19,2622,1546,1546,1,752,1,794,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,14,4,2216,1190,1190,1,848,1,342,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,14,1,2418,1040,1040,1,40,1,1000,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,14,11,2198,640,968,1,184,1,784,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,14,17,428,428,428,2,428,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,14,28,260,260,930,2,260,1,670,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,14,12,182,182,382,2,182,1,200,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,14,32,870,694,694,1,244,1,450,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,14,15,0,0,248,0,0,1,248,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,14,27,1978,1126,1126,1,342,1,784,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,14,8,392,392,576,2,392,1,184,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,14,29,456,456,622,2,456,1,166,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,14,31,1026,652,652,1,314,1,338,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,14,23,3962,3204,3204,1,990,1,2214,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,14,7,2182,896,896,1,264,1,632,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,22,26,208,208,368,2,208,1,160,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,22,19,808,604,604,1,566,1,38,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,22,2,436,436,756,2,436,1,320,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,22,31,230,230,374,2,230,1,144,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,22,17,354,354,354,2,354,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,22,20,446,446,446,2,446,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,22,29,1072,1072,1072,2,1072,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,22,13,688,688,688,2,688,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,22,22,162,162,162,2,162,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,22,28,162,162,290,2,162,1,128,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,22,15,364,364,364,2,364,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,22,1,400,400,400,2,400,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,22,27,1614,660,660,1,286,1,374,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,22,8,158,158,158,2,158,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,22,7,270,270,270,2,270,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,22,30,220,220,220,2,220,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,22,21,400,400,400,2,400,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,22,9,2634,732,732,1,538,1,194,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,22,10,608,608,608,2,608,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,22,6,376,376,574,2,376,1,198,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,22,5,586,586,586,2,586,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,22,23,222,222,222,2,222,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,22,18,240,240,360,2,240,1,120,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,22,25,1064,510,510,1,510,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,22,12,248,248,360,2,248,1,112,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,22,32,302,302,302,2,302,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,22,4,448,448,448,2,448,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,22,3,338,338,700,2,338,1,362,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,22,16,318,318,478,2,318,1,160,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,22,11,482,370,370,1,370,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,30,23,810,858,858,1,320,1,538,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,30,8,442,442,486,2,442,1,44,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,30,31,416,416,416,2,416,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,30,19,678,678,814,2,678,1,136,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,30,13,486,486,486,2,486,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,30,2,204,204,392,2,204,1,188,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,30,18,438,438,638,2,438,1,200,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,30,20,922,922,922,2,922,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,30,32,688,688,724,2,688,1,36,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,30,22,310,310,310,2,310,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,30,26,628,628,628,2,628,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,30,10,634,634,634,2,634,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,30,9,936,862,1242,1,654,1,588,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,30,25,440,440,440,2,440,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,30,15,280,280,542,2,280,1,262,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,30,29,374,374,374,2,374,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,30,12,414,414,414,2,414,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,30,11,404,404,594,2,404,1,190,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,30,30,374,374,722,2,374,1,348,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,30,17,1060,1060,1060,2,1060,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,30,6,762,762,762,2,762,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,30,28,380,380,380,2,380,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,30,5,370,370,370,2,370,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,30,4,482,482,482,2,482,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,30,7,590,590,590,2,590,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,30,27,240,240,240,2,240,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,30,1,1476,1476,1476,2,1476,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,30,16,478,478,1132,2,478,1,654,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,30,21,610,610,610,2,610,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,30,3,232,232,488,2,232,1,256,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,38,12,174,174,786,2,174,1,612,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,38,8,430,430,668,2,430,1,238,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,38,19,6940,2384,2384,1,902,1,1482,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,38,20,976,746,1554,1,194,1,1360,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,38,7,662,662,986,2,662,1,324,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,38,16,896,896,1344,2,896,1,448,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,38,23,3356,1526,1526,1,894,1,632,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,38,15,170,170,912,2,170,1,742,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,38,31,344,344,772,2,344,1,428,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,38,26,438,264,264,1,264,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,38,13,776,614,1656,1,282,1,1374,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,38,11,850,850,1450,2,850,1,600,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,38,17,396,396,1330,2,396,1,934,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,38,6,2156,848,848,1,510,1,338,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,38,32,852,618,1844,1,166,1,1678,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,38,10,1290,882,1654,1,398,1,1256,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,38,21,596,596,832,2,596,1,236,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,38,9,838,838,1206,2,838,1,368,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,38,3,692,376,376,1,376,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,38,29,480,480,1326,2,480,1,846,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,38,22,472,472,876,2,472,1,404,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,38,28,370,370,872,2,370,1,502,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,38,30,504,504,1442,2,504,1,938,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,38,2,482,482,824,2,482,1,342,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,38,27,3474,968,1342,1,120,1,1222,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,38,4,3194,2140,2484,1,1308,1,1176,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,38,25,488,488,1118,2,488,1,630,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,38,1,1106,596,1524,1,214,1,1310,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,38,18,438,438,1172,2,438,1,734,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,38,5,284,284,1510,2,284,1,1226,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,44,26,606,444,1276,1,250,1,1026,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,44,30,314,314,1964,2,314,1,1650,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,44,31,720,498,498,1,320,1,178,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,44,5,8910,1210,1210,1,362,1,848,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,44,19,424,424,1584,2,424,1,1160,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,44,1,184,184,1040,2,184,1,856,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,44,3,158,158,1356,2,158,1,1198,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,44,7,414,414,2500,2,414,1,2086,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,44,32,2638,594,1112,1,392,1,720,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,44,28,314,314,576,2,314,1,262,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,44,15,346,190,992,1,190,1,802,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,44,23,4788,1386,1386,1,628,1,758,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,44,27,3016,1810,1810,1,282,1,1528,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,44,29,314,314,1604,2,314,1,1290,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,44,17,162,162,162,2,162,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,44,25,3498,1752,1752,1,156,1,1596,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,44,9,334,334,1066,2,334,1,732,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,44,8,518,518,896,2,518,1,378,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,44,21,638,638,3372,2,638,1,2734,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,44,11,1812,1224,3578,1,106,1,3472,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,44,6,2534,918,918,1,604,1,314,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,44,16,2006,1248,1248,1,328,1,920,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,44,20,3496,684,684,1,226,1,458,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,44,12,166,166,390,2,166,1,224,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,44,22,172,172,172,2,172,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,44,2,166,166,1676,2,166,1,1510,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,44,18,406,406,2016,2,406,1,1610,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,44,13,0,0,1490,0,0,1,1490,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,44,4,414,414,2214,2,414,1,1800,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,44,10,1166,628,2262,1,186,1,2076,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,52,2,606,606,1310,2,606,1,704,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,52,12,232,232,2216,2,232,1,1984,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,52,16,884,884,1154,2,884,1,270,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,52,28,574,574,1034,2,574,1,460,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,52,22,824,824,824,2,824,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,52,20,468,468,750,2,468,1,282,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,52,25,2178,814,1084,1,284,1,800,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,52,8,272,272,272,2,272,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,52,3,2586,426,1072,1,148,1,924,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,52,21,1192,1192,1684,2,1192,1,492,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,52,26,798,798,798,2,798,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,52,15,1288,644,1002,1,408,1,594,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,52,17,2444,1454,1624,1,1454,1,170,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,52,6,640,640,640,2,640,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,52,4,1026,1026,1378,2,1026,1,352,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,52,5,8616,3388,3388,1,1248,1,2140,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,52,32,940,940,940,2,940,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,52,29,756,756,756,2,756,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,52,7,2492,1842,2158,1,650,1,1508,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,52,19,1444,1070,1070,1,288,1,782,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,52,31,244,244,478,2,244,1,234,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,52,18,402,402,608,2,402,1,206,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,52,11,654,654,654,2,654,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,52,23,1008,1008,1370,2,1008,1,362,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,52,27,1334,1334,1334,2,1334,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,52,13,640,640,818,2,640,1,178,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,52,9,864,864,1060,2,864,1,196,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,52,1,1722,1628,1948,1,292,1,1656,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,52,30,628,628,628,2,628,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,52,10,510,510,510,2,510,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,7,5,1088,472,472,1,472,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,7,20,890,586,586,1,246,1,340,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,7,12,514,514,662,2,514,1,148,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,7,21,396,396,720,2,396,1,324,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,7,11,636,636,858,2,636,1,222,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,7,31,388,388,388,2,388,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,7,32,348,348,348,2,348,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,7,18,198,198,198,2,198,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,7,15,170,170,236,2,170,1,66,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,7,1,1688,990,990,1,192,1,798,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,7,3,638,206,206,1,206,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,7,19,478,478,478,2,478,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,7,9,190,190,1382,2,190,1,1192,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,7,4,878,764,764,1,764,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,7,13,646,646,646,2,646,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,7,8,410,410,410,2,410,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,7,28,180,180,180,2,180,0,0,GEEN,atypical,interf,MIS,MATCH,g,1,-1,1
8,7,10,508,508,508,2,508,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,7,22,280,280,280,2,280,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,7,26,332,332,332,2,332,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,7,25,372,372,372,2,372,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,7,29,142,142,142,2,142,0,0,GEEN,typical,no_interf,MATCH,MIS,f,1,1,-1
8,7,2,376,376,376,2,376,0,0,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,7,16,590,558,558,1,558,0,0,EEN,atypical,interf,MIS,MATCH,c,-1,-1,1
8,7,6,242,242,242,2,242,0,0,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,7,23,728,638,638,1,638,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,7,17,174,174,174,2,174,0,0,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,7,30,598,466,768,1,466,1,302,GEEN,atypical,no_interf,MIS,MIS,h,1,-1,-1
8,7,27,396,396,396,2,396,0,0,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,7,7,210,210,210,2,210,0,0,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,15,10,458,458,998,2,458,1,540,EEN,atypical,no_interf,MIS,MIS,d,-1,-1,-1
8,15,7,414,414,1004,2,414,1,590,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,15,9,578,578,1064,2,578,1,486,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
8,15,31,430,430,756,2,430,1,326,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,15,11,500,500,1190,2,500,1,690,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,15,3,152,152,570,2,152,1,418,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,15,23,876,696,1012,1,166,1,846,GEEN,typical,interf,MATCH,MATCH,e,1,1,1
8,15,19,2446,1436,1436,1,1066,1,370,EEN,typical,interf,MATCH,MATCH,a,-1,1,1
8,15,17,248,248,650,2,248,1,402,EEN,typical,no_interf,MATCH,MIS,b,-1,1,-1
